Tel,Filter,HJD,mag,e_mag,mag_aligned,e_mag_aligned
KMTC01,I,8368.59401,0.0,0.0,17.2116,0.014251
KMTC01,I,8368.61924,0.0,0.0,17.2518,0.015262
KMTC01,I,8368.63659,0.0,0.0,17.2193,0.015177
KMTC01,I,8368.64622,0.0,0.0,17.2131,0.015599
KMTC01,I,8368.6608,0.0,0.0,17.1999,0.017883
KMTC01,I,8369.49092,0.0,0.0,17.2223,0.011576
KMTC01,I,8369.5183,0.0,0.0,17.2383,0.013663
KMTC01,I,8369.5352,0.0,0.0,17.2255,0.011659
KMTC01,I,8369.55245,0.0,0.0,17.2353,0.012659
KMTC01,I,8369.56929,0.0,0.0,17.226,0.012492
KMTC01,I,8369.58634,0.0,0.0,17.2099,0.012158
KMTC01,I,8369.61565,0.0,0.0,17.2318,0.01316
KMTC01,I,8369.63912,0.0,0.0,17.2062,0.015262
KMTC01,I,8369.65358,0.0,0.0,17.2068,0.014672
KMTC01,I,8370.49081,0.0,0.0,17.2132,0.012659
KMTC01,I,8370.50806,0.0,0.0,17.2245,0.01442
KMTC01,I,8370.52479,0.0,0.0,17.2205,0.012575
KMTC01,I,8370.55936,0.0,0.0,17.2195,0.013412
KMTC01,I,8370.5868,0.0,0.0,17.2259,0.013999
KMTC01,I,8370.60438,0.0,0.0,17.21,0.013244
KMTC01,I,8370.62115,0.0,0.0,17.2167,0.013915
KMTC01,I,8370.63258,0.0,0.0,17.2308,0.01358
KMTC01,I,8370.64692,0.0,0.0,17.2079,0.015009
KMTC01,I,8371.48492,0.0,0.0,17.243,0.012909
KMTC01,I,8371.50171,0.0,0.0,17.2091,0.012993
KMTC01,I,8371.53017,0.0,0.0,17.2026,0.013915
KMTC01,I,8371.54943,0.0,0.0,17.2296,0.01442
KMTC01,I,8371.56654,0.0,0.0,17.2267,0.014083
KMTC01,I,8371.58574,0.0,0.0,17.2275,0.014925
KMTC01,I,8371.60305,0.0,0.0,17.2306,0.015937
KMTC01,I,8371.63128,0.0,0.0,17.2077,0.013496
KMTC01,I,8371.63399,0.0,0.0,17.2383,0.01484
KMTC01,I,8371.65141,0.0,0.0,17.2332,0.017121
KMTC01,I,8372.48394,0.0,0.0,17.2217,0.015515
KMTC01,I,8372.50475,0.0,0.0,17.2193,0.013663
KMTC01,I,8372.52169,0.0,0.0,17.2019,0.014167
KMTC01,I,8372.54624,0.0,0.0,17.246,0.013412
KMTC01,I,8372.57434,0.0,0.0,17.2024,0.012575
KMTC01,I,8372.59122,0.0,0.0,17.2206,0.016275
KMTC01,I,8372.62284,0.0,0.0,17.2139,0.014672
KMTC01,I,8372.62914,0.0,0.0,17.1869,0.019581
KMTC01,I,8372.64353,0.0,0.0,17.2157,0.017968
KMTC01,I,8373.48915,0.0,0.0,17.2125,0.021197
KMTC01,I,8373.50658,0.0,0.0,17.22,0.015599
KMTC01,I,8373.52341,0.0,0.0,17.2182,0.014251
KMTC01,I,8373.54107,0.0,0.0,17.211,0.013077
KMTC01,I,8373.55813,0.0,0.0,17.1919,0.018732
KMTC01,I,8373.58556,0.0,0.0,17.2525,0.01619
KMTC01,I,8373.60298,0.0,0.0,17.2231,0.017629
KMTC01,I,8373.62023,0.0,0.0,17.2279,0.013999
KMTC01,I,8373.62987,0.0,0.0,17.2328,0.016106
KMTC01,I,8373.64417,0.0,0.0,17.2041,0.014925
KMTC01,I,8375.49068,0.0,0.0,17.2187,0.013496
KMTC01,I,8375.50778,0.0,0.0,17.2369,0.013663
KMTC01,I,8375.52519,0.0,0.0,17.213,0.013663
KMTC01,I,8375.55276,0.0,0.0,17.2125,0.013999
KMTC01,I,8375.57001,0.0,0.0,17.2287,0.013412
KMTC01,I,8375.5869,0.0,0.0,17.2112,0.012575
KMTC01,I,8375.6042,0.0,0.0,17.2282,0.013077
KMTC01,I,8375.61379,0.0,0.0,17.2306,0.012826
KMTC01,I,8375.62835,0.0,0.0,17.2277,0.013915
KMTC01,I,8376.4835,0.0,0.0,17.2185,0.019326
KMTC01,I,8376.50274,0.0,0.0,17.2248,0.020857
KMTC01,I,8376.53047,0.0,0.0,17.2212,0.014756
KMTC01,I,8376.55832,0.0,0.0,17.2103,0.014672
KMTC01,I,8376.57533,0.0,0.0,17.2155,0.017206
KMTC01,I,8376.59242,0.0,0.0,17.2158,0.017375
KMTC01,I,8376.60942,0.0,0.0,17.2054,0.01543
KMTC01,I,8376.62612,0.0,0.0,17.2135,0.016021
KMTC01,I,8376.63994,0.0,0.0,17.2188,0.013412
KMTC01,I,8377.48187,0.0,0.0,17.2364,0.017036
KMTC01,I,8377.49875,0.0,0.0,17.2182,0.017206
KMTC01,I,8377.52639,0.0,0.0,17.2332,0.018223
KMTC01,I,8377.54363,0.0,0.0,17.2553,0.017714
KMTC01,I,8377.56087,0.0,0.0,17.2166,0.016106
KMTC01,I,8377.57757,0.0,0.0,17.2103,0.013999
KMTC01,I,8377.59451,0.0,0.0,17.2285,0.015515
KMTC01,I,8377.62668,0.0,0.0,17.2209,0.017883
KMTC01,I,8377.64076,0.0,0.0,17.2132,0.016275
KMTC01,I,8378.50888,0.0,0.0,17.2378,0.015515
KMTC01,I,8378.52627,0.0,0.0,17.2272,0.020517
KMTC01,I,8378.54349,0.0,0.0,17.2248,0.016952
KMTC01,I,8378.56003,0.0,0.0,17.2326,0.016613
KMTC01,I,8378.58161,0.0,0.0,17.2378,0.021453
KMTC01,I,8378.61175,0.0,0.0,17.2243,0.017799
KMTC01,I,8378.6206,0.0,0.0,17.2415,0.017883
KMTC01,I,8378.63484,0.0,0.0,17.1645,0.018223
KMTC01,I,8379.48956,0.0,0.0,17.2728,0.136687
KMTC01,I,8379.52557,0.0,0.0,17.1939,0.021623
KMTC01,I,8379.54252,0.0,0.0,17.2345,0.020942
KMTC01,I,8379.55948,0.0,0.0,17.2003,0.021879
KMTC01,I,8379.58727,0.0,0.0,17.2123,0.02256
KMTC01,I,8379.60447,0.0,0.0,17.2294,0.02512
KMTC01,I,8379.6219,0.0,0.0,17.2335,0.027341
KMTC01,I,8379.63629,0.0,0.0,17.253,0.024693
KMTC01,I,8380.49514,0.0,0.0,17.0617,0.11932
KMTC01,I,8380.51251,0.0,0.0,17.2332,0.090436
KMTC01,I,8380.54705,0.0,0.0,17.2291,0.035216
KMTC01,I,8380.57588,0.0,0.0,17.191,0.015768
KMTC01,I,8380.59251,0.0,0.0,17.1912,0.017968
KMTC01,I,8380.60977,0.0,0.0,17.2378,0.016952
KMTC01,I,8380.61122,0.0,0.0,17.2207,0.018307
KMTC01,I,8380.63183,0.0,0.0,17.2226,0.03753
KMTC01,I,8381.48203,0.0,0.0,17.014,0.120437
KMTC01,I,8381.51603,0.0,0.0,17.2945,0.134365
KMTC01,I,8382.48953,0.0,0.0,17.238,0.01442
KMTC01,I,8382.50738,0.0,0.0,17.2121,0.014083
KMTC01,I,8382.52457,0.0,0.0,17.2254,0.013999
KMTC01,I,8382.54163,0.0,0.0,17.2027,0.017544
KMTC01,I,8382.57438,0.0,0.0,17.2312,0.014588
KMTC01,I,8382.59128,0.0,0.0,17.2291,0.015852
KMTC01,I,8382.60852,0.0,0.0,17.2215,0.01619
KMTC01,I,8382.61467,0.0,0.0,17.2348,0.019666
KMTC01,I,8382.62879,0.0,0.0,17.2471,0.016613
KMTC01,I,8383.47774,0.0,0.0,17.1994,0.020602
KMTC01,I,8383.49634,0.0,0.0,17.2192,0.014925
KMTC01,I,8383.51359,0.0,0.0,17.2178,0.01442
KMTC01,I,8383.5413,0.0,0.0,17.2354,0.013496
KMTC01,I,8383.55826,0.0,0.0,17.2304,0.015515
KMTC01,I,8383.58162,0.0,0.0,17.2223,0.015852
KMTC01,I,8383.59905,0.0,0.0,17.2309,0.016698
KMTC01,I,8383.61616,0.0,0.0,17.2028,0.017121
KMTC01,I,8384.49337,0.0,0.0,17.2341,0.012993
KMTC01,I,8384.51107,0.0,0.0,17.2392,0.013915
KMTC01,I,8384.53899,0.0,0.0,17.2216,0.013328
KMTC01,I,8384.55776,0.0,0.0,17.2229,0.014167
KMTC01,I,8384.57489,0.0,0.0,17.2263,0.015684
KMTC01,I,8384.59644,0.0,0.0,17.2119,0.015768
KMTC01,I,8384.61366,0.0,0.0,17.1954,0.016698
KMTC01,I,8384.62959,0.0,0.0,17.1786,0.021368
KMTC01,I,8385.49067,0.0,0.0,17.2219,0.012993
KMTC01,I,8385.52352,0.0,0.0,17.2385,0.024095
KMTC01,I,8385.54063,0.0,0.0,17.2186,0.018562
KMTC01,I,8385.55829,0.0,0.0,17.2152,0.014251
KMTC01,I,8385.57577,0.0,0.0,17.2086,0.016021
KMTC01,I,8385.5927,0.0,0.0,17.2068,0.015262
KMTC01,I,8385.60655,0.0,0.0,17.2333,0.018647
KMTC01,I,8385.6205,0.0,0.0,17.29,0.028282
KMTC01,I,8386.49938,0.0,0.0,17.2343,0.019156
KMTC01,I,8386.51656,0.0,0.0,17.2421,0.016867
KMTC01,I,8386.53391,0.0,0.0,17.2337,0.013663
KMTC01,I,8386.55147,0.0,0.0,17.1853,0.044134
KMTC01,I,8386.57565,0.0,0.0,17.207,0.018562
KMTC01,I,8386.60372,0.0,0.0,17.2019,0.016782
KMTC01,I,8386.61773,0.0,0.0,17.2088,0.017629
KMTC01,I,8387.49059,0.0,0.0,17.2248,0.015599
KMTC01,I,8387.51834,0.0,0.0,17.1937,0.041389
KMTC01,I,8387.53579,0.0,0.0,17.2007,0.034873
KMTC01,I,8387.56218,0.0,0.0,16.7678,0.14219
KMTC01,I,8387.58491,0.0,0.0,17.1412,0.071271
KMTC01,I,8390.5139,0.0,0.0,17.2491,0.013831
KMTC01,I,8390.53274,0.0,0.0,17.2039,0.026486
KMTC01,I,8390.55004,0.0,0.0,17.2283,0.014251
KMTC01,I,8390.567,0.0,0.0,17.2195,0.016782
KMTC01,I,8390.57571,0.0,0.0,17.1969,0.016275
KMTC01,I,8390.59005,0.0,0.0,17.2402,0.015599
KMTC01,I,8392.4817,0.0,0.0,17.2417,0.076513
KMTC01,I,8392.55047,0.0,0.0,17.1988,0.105221
KMTC01,I,8392.56781,0.0,0.0,17.2419,0.071959
KMTC01,I,8392.57927,0.0,0.0,17.2254,0.02512
KMTC01,I,8393.49773,0.0,0.0,17.2166,0.013244
KMTC01,I,8393.51504,0.0,0.0,17.2254,0.013077
KMTC01,I,8393.54821,0.0,0.0,17.2134,0.015515
KMTC01,I,8393.56574,0.0,0.0,17.2265,0.013412
KMTC01,I,8393.58258,0.0,0.0,17.2281,0.013077
KMTC01,I,8393.58698,0.0,0.0,17.2232,0.012492
KMTC01,I,8393.60091,0.0,0.0,17.2103,0.012659
KMTC01,I,8394.48232,0.0,0.0,17.2274,0.015177
KMTC01,I,8394.50048,0.0,0.0,17.2185,0.012742
KMTC01,I,8394.51788,0.0,0.0,17.1821,0.012325
KMTC01,I,8394.53521,0.0,0.0,17.2207,0.012659
KMTC01,I,8394.56536,0.0,0.0,17.2234,0.012659
KMTC01,I,8394.58008,0.0,0.0,17.2149,0.013412
KMTC01,I,8394.59502,0.0,0.0,17.2188,0.014083
KMTC01,I,8395.5325,0.0,0.0,17.2143,0.021793
KMTC01,I,8395.54959,0.0,0.0,17.2475,0.020857
KMTC01,I,8395.56697,0.0,0.0,17.2384,0.062336
KMTC01,I,8395.57745,0.0,0.0,17.4503,0.107542
KMTC01,I,8396.5196,0.0,0.0,17.1281,0.043962
KMTC01,I,8396.54835,0.0,0.0,17.204,0.019581
KMTC01,I,8396.5653,0.0,0.0,17.2074,0.018392
KMTC01,I,8396.57644,0.0,0.0,17.2021,0.021453
KMTC01,I,8396.59069,0.0,0.0,17.223,0.019921
KMTC01,I,8397.48915,0.0,0.0,17.1814,0.014504
KMTC01,I,8397.50738,0.0,0.0,17.2135,0.015346
KMTC01,I,8397.52419,0.0,0.0,17.1983,0.013831
KMTC01,I,8397.55277,0.0,0.0,17.2366,0.013328
KMTC01,I,8397.56948,0.0,0.0,17.2098,0.013328
KMTC01,I,8397.57382,0.0,0.0,17.2144,0.013999
KMTC01,I,8397.58802,0.0,0.0,17.1963,0.014251
KMTC01,I,8398.53366,0.0,0.0,17.2204,0.012826
KMTC01,I,8398.55083,0.0,0.0,17.1965,0.013077
KMTC01,I,8398.57061,0.0,0.0,17.2068,0.015262
KMTC01,I,8398.58476,0.0,0.0,17.199,0.014167
KMTC01,I,8401.56596,0.0,0.0,17.197,0.014588
KMTC01,I,8401.57987,0.0,0.0,17.2044,0.013915
KMTC01,I,8404.4962,0.0,0.0,17.1937,0.020687
KMTC01,I,8404.51665,0.0,0.0,17.1772,0.020261
KMTC01,I,8404.53778,0.0,0.0,17.1843,0.016698
KMTC01,I,8404.55216,0.0,0.0,17.2256,0.019581
KMTC01,I,8405.52682,0.0,0.0,17.1712,0.037787
KMTC01,I,8405.54791,0.0,0.0,17.0117,0.108487
KMTC01,I,8405.55271,0.0,0.0,17.0671,0.075997
KMTC01,I,8406.48663,0.0,0.0,17.1764,0.027085
KMTC01,I,8406.50346,0.0,0.0,17.2112,0.018902
KMTC01,I,8406.52053,0.0,0.0,17.2176,0.020261
KMTC01,I,8406.53784,0.0,0.0,17.1736,0.020346
KMTC01,I,8406.54476,0.0,0.0,17.206,0.020091
KMTC01,I,8406.55917,0.0,0.0,17.2355,0.027085
KMTC01,I,8407.48703,0.0,0.0,17.2028,0.017629
KMTC01,I,8407.50413,0.0,0.0,17.2046,0.032132
KMTC01,I,8407.53143,0.0,0.0,17.1932,0.020346
KMTC01,I,8407.54705,0.0,0.0,17.2301,0.017206
KMTC01,I,8407.56492,0.0,0.0,17.2126,0.021964
KMTC01,I,8408.50482,0.0,0.0,17.1975,0.015262
KMTC01,I,8408.52252,0.0,0.0,17.2058,0.016275
KMTC01,I,8408.53983,0.0,0.0,17.2179,0.016867
KMTC01,I,8408.55479,0.0,0.0,17.2175,0.018562
KMTC01,I,8409.49554,0.0,0.0,17.1985,0.01729
KMTC01,I,8409.5125,0.0,0.0,17.2137,0.016613
KMTC01,I,8409.54263,0.0,0.0,17.1859,0.014504
KMTC01,I,8409.54558,0.0,0.0,17.2177,0.01543
KMTC01,I,8409.55989,0.0,0.0,17.2089,0.015262
KMTC01,I,8410.49867,0.0,0.0,17.1772,0.023584
KMTC01,I,8410.51582,0.0,0.0,17.1723,0.023242
KMTC01,I,8410.5242,0.0,0.0,17.1944,0.018732
KMTC01,I,8410.54263,0.0,0.0,17.1998,0.016782
KMTC01,I,8411.48762,0.0,0.0,17.17,0.027769
KMTC01,I,8411.50455,0.0,0.0,17.194,0.016782
KMTC01,I,8411.52136,0.0,0.0,17.197,0.017544
KMTC01,I,8411.53521,0.0,0.0,17.1981,0.01746
KMTC01,I,8412.49581,0.0,0.0,17.1981,0.01619
KMTC01,I,8412.5128,0.0,0.0,17.2013,0.016021
KMTC01,I,8412.52932,0.0,0.0,17.2236,0.016106
KMTC01,I,8412.54357,0.0,0.0,17.2277,0.016106
KMTC42,I,8170.85514,0.0,0.0,17.223679,0.012865
KMTC42,I,8170.87998,0.0,0.0,17.217224,0.013818
KMTC42,I,8171.842,0.0,0.0,17.214656,0.013591
KMTC42,I,8171.86969,0.0,0.0,17.220949,0.017337
KMTC42,I,8172.85903,0.0,0.0,17.207941,0.014313
KMTC42,I,8172.8764,0.0,0.0,17.227399,0.016217
KMTC42,I,8172.89349,0.0,0.0,17.225002,0.012551
KMTC42,I,8173.83921,0.0,0.0,17.246042,0.019524
KMTC42,I,8173.87176,0.0,0.0,17.218135,0.015069
KMTC42,I,8173.90572,0.0,0.0,17.232025,0.128277
KMTC42,I,8174.82953,0.0,0.0,17.197064,0.014342
KMTC42,I,8174.85576,0.0,0.0,17.221611,0.012948
KMTC42,I,8174.87287,0.0,0.0,17.233181,0.017296
KMTC42,I,8174.89235,0.0,0.0,17.228556,0.01332
KMTC42,I,8175.82248,0.0,0.0,17.217389,0.012257
KMTC42,I,8175.8439,0.0,0.0,17.216893,0.012181
KMTC42,I,8175.86813,0.0,0.0,17.241429,0.015001
KMTC42,I,8175.88893,0.0,0.0,17.224836,0.026233
KMTC42,I,8176.82776,0.0,0.0,17.230621,0.014407
KMTC42,I,8176.84759,0.0,0.0,17.214242,0.013435
KMTC42,I,8176.86397,0.0,0.0,17.239945,0.013524
KMTC42,I,8176.89502,0.0,0.0,17.219956,0.013499
KMTC42,I,8177.82752,0.0,0.0,17.195151,0.044373
KMTC42,I,8177.87489,0.0,0.0,17.235409,0.015175
KMTC42,I,8178.82385,0.0,0.0,17.229547,0.016837
KMTC42,I,8178.84945,0.0,0.0,17.244478,0.014524
KMTC42,I,8178.88038,0.0,0.0,17.219707,0.012875
KMTC42,I,8178.9028,0.0,0.0,17.229465,0.016838
KMTC42,I,8179.82988,0.0,0.0,17.263797,0.019299
KMTC42,I,8179.84703,0.0,0.0,17.203626,0.014875
KMTC42,I,8179.86463,0.0,0.0,17.226407,0.01528
KMTC42,I,8179.88365,0.0,0.0,17.219376,0.014673
KMTC42,I,8179.90552,0.0,0.0,17.245466,0.021331
KMTC42,I,8180.81394,0.0,0.0,17.197812,0.016939
KMTC42,I,8180.84327,0.0,0.0,17.206199,0.014475
KMTC42,I,8180.86047,0.0,0.0,17.210512,0.013758
KMTC42,I,8180.87733,0.0,0.0,17.224009,0.012475
KMTC42,I,8180.89648,0.0,0.0,17.193904,0.012547
KMTC42,I,8181.83114,0.0,0.0,17.22558,0.013172
KMTC42,I,8181.85503,0.0,0.0,17.231777,0.01378
KMTC42,I,8181.87357,0.0,0.0,17.239698,0.011508
KMTC42,I,8181.89075,0.0,0.0,17.234997,0.012759
KMTC42,I,8181.90987,0.0,0.0,17.202464,0.018424
KMTC42,I,8182.80523,0.0,0.0,17.229547,0.016132
KMTC42,I,8182.82194,0.0,0.0,17.221776,0.01498
KMTC42,I,8182.85507,0.0,0.0,17.225332,0.013017
KMTC42,I,8182.87501,0.0,0.0,17.213579,0.01422
KMTC42,I,8182.89689,0.0,0.0,17.234501,0.01596
KMTC42,I,8183.81436,0.0,0.0,17.22682,0.015357
KMTC42,I,8183.8324,0.0,0.0,17.243489,0.013437
KMTC42,I,8183.86882,0.0,0.0,17.219211,0.012098
KMTC42,I,8183.88591,0.0,0.0,17.225746,0.012316
KMTC42,I,8183.90452,0.0,0.0,17.214822,0.013825
KMTC42,I,8184.80792,0.0,0.0,17.205535,0.019598
KMTC42,I,8184.82454,0.0,0.0,17.230208,0.022971
KMTC42,I,8184.84538,0.0,0.0,17.21888,0.019076
KMTC42,I,8184.86897,0.0,0.0,17.25279,0.019498
KMTC42,I,8184.87167,0.0,0.0,17.20155,0.016218
KMTC42,I,8184.89006,0.0,0.0,17.220287,0.014514
KMTC42,I,8184.9089,0.0,0.0,17.210015,0.01761
KMTC42,I,8185.79584,0.0,0.0,17.235079,0.016428
KMTC42,I,8185.81605,0.0,0.0,17.228143,0.018963
KMTC42,I,8185.83679,0.0,0.0,17.220618,0.014435
KMTC42,I,8185.8611,0.0,0.0,17.223431,0.014193
KMTC42,I,8185.87882,0.0,0.0,17.242748,0.015778
KMTC42,I,8185.89572,0.0,0.0,17.23219,0.016986
KMTC42,I,8186.80988,0.0,0.0,17.263633,0.023916
KMTC42,I,8186.82669,0.0,0.0,17.219376,0.01931
KMTC42,I,8186.86286,0.0,0.0,17.224754,0.016304
KMTC42,I,8186.88347,0.0,0.0,17.228556,0.018804
KMTC42,I,8186.90061,0.0,0.0,17.24011,0.021511
KMTC42,I,8187.80549,0.0,0.0,17.242088,0.019147
KMTC42,I,8187.82237,0.0,0.0,17.235739,0.02208
KMTC42,I,8187.85669,0.0,0.0,17.264618,0.020624
KMTC42,I,8187.87358,0.0,0.0,17.244313,0.016789
KMTC42,I,8187.8907,0.0,0.0,17.249253,0.019198
KMTC42,I,8187.90828,0.0,0.0,17.216644,0.019794
KMTC42,I,8188.79732,0.0,0.0,17.205701,0.017308
KMTC42,I,8188.81795,0.0,0.0,17.209268,0.018085
KMTC42,I,8188.83889,0.0,0.0,17.229465,0.017937
KMTC42,I,8188.86989,0.0,0.0,17.221611,0.014354
KMTC42,I,8188.88965,0.0,0.0,17.201135,0.014332
KMTC42,I,8188.90694,0.0,0.0,17.221362,0.016
KMTC42,I,8188.90935,0.0,0.0,17.223182,0.018745
KMTC42,I,8189.79832,0.0,0.0,17.227812,0.016137
KMTC42,I,8189.84552,0.0,0.0,17.245054,0.016552
KMTC42,I,8189.86223,0.0,0.0,17.238956,0.013838
KMTC42,I,8189.8796,0.0,0.0,17.194736,0.012545
KMTC42,I,8189.89684,0.0,0.0,17.223182,0.012944
KMTC42,I,8189.91373,0.0,0.0,17.201301,0.020089
KMTC42,I,8190.80188,0.0,0.0,17.228225,0.014101
KMTC42,I,8190.81873,0.0,0.0,17.206199,0.011816
KMTC42,I,8190.83572,0.0,0.0,17.233016,0.013231
KMTC42,I,8190.85331,0.0,0.0,17.208024,0.012513
KMTC42,I,8190.87044,0.0,0.0,17.233593,0.01253
KMTC42,I,8190.89908,0.0,0.0,17.225002,0.014188
KMTC42,I,8190.9157,0.0,0.0,17.207693,0.02125
KMTC42,I,8191.78321,0.0,0.0,17.203294,0.015347
KMTC42,I,8191.8027,0.0,0.0,17.22806,0.01551
KMTC42,I,8191.8197,0.0,0.0,17.191991,0.01412
KMTC42,I,8191.83721,0.0,0.0,17.236069,0.015955
KMTC42,I,8191.87241,0.0,0.0,17.220287,0.012952
KMTC42,I,8191.89874,0.0,0.0,17.218383,0.012567
KMTC42,I,8191.9182,0.0,0.0,17.184081,0.024843
KMTC42,I,8192.77878,0.0,0.0,17.237224,0.014701
KMTC42,I,8192.79557,0.0,0.0,17.237554,0.013764
KMTC42,I,8192.81197,0.0,0.0,17.227151,0.014573
KMTC42,I,8192.83277,0.0,0.0,17.214408,0.013982
KMTC42,I,8192.86881,0.0,0.0,17.247277,0.014049
KMTC42,I,8192.88875,0.0,0.0,17.234997,0.012759
KMTC42,I,8192.9059,0.0,0.0,17.206531,0.01322
KMTC42,I,8193.78626,0.0,0.0,17.225911,0.012938
KMTC42,I,8193.80351,0.0,0.0,17.212253,0.013128
KMTC42,I,8193.83734,0.0,0.0,17.221776,0.012792
KMTC42,I,8193.85431,0.0,0.0,17.228969,0.012619
KMTC42,I,8193.87155,0.0,0.0,17.227399,0.011536
KMTC42,I,8193.88903,0.0,0.0,17.224588,0.011077
KMTC42,I,8193.90614,0.0,0.0,17.218549,0.012021
KMTC42,I,8194.78454,0.0,0.0,17.230291,0.012693
KMTC42,I,8194.81044,0.0,0.0,17.240852,0.015237
KMTC42,I,8194.82759,0.0,0.0,17.230456,0.013238
KMTC42,I,8194.84476,0.0,0.0,17.211093,0.011339
KMTC42,I,8194.86156,0.0,0.0,17.224671,0.012163
KMTC42,I,8194.88353,0.0,0.0,17.233181,0.011445
KMTC42,I,8194.91365,0.0,0.0,17.227729,0.013557
KMTC42,I,8195.77506,0.0,0.0,17.207029,0.016831
KMTC42,I,8195.792,0.0,0.0,17.20155,0.016533
KMTC42,I,8195.80947,0.0,0.0,17.224092,0.015443
KMTC42,I,8195.8284,0.0,0.0,17.243654,0.013281
KMTC42,I,8195.84534,0.0,0.0,17.211258,0.012194
KMTC42,I,8195.8737,0.0,0.0,17.238461,0.01244
KMTC42,I,8195.89108,0.0,0.0,17.25805,0.014252
KMTC42,I,8195.90822,0.0,0.0,17.240275,0.011971
KMTC42,I,8196.77618,0.0,0.0,17.226407,0.018969
KMTC42,I,8196.79299,0.0,0.0,17.233841,0.015962
KMTC42,I,8196.82739,0.0,0.0,17.250076,0.015521
KMTC42,I,8196.84759,0.0,0.0,17.211756,0.013285
KMTC42,I,8196.86472,0.0,0.0,17.239203,0.012128
KMTC42,I,8196.88178,0.0,0.0,17.248677,0.016696
KMTC42,I,8196.8989,0.0,0.0,17.237801,0.011744
KMTC42,I,8197.7655,0.0,0.0,17.207858,0.019669
KMTC42,I,8197.79229,0.0,0.0,17.205369,0.015498
KMTC42,I,8197.80944,0.0,0.0,17.212585,0.020756
KMTC42,I,8197.82647,0.0,0.0,17.216396,0.013508
KMTC42,I,8197.84374,0.0,0.0,17.248018,0.013814
KMTC42,I,8197.86761,0.0,0.0,17.239698,0.024109
KMTC42,I,8197.89845,0.0,0.0,17.223761,0.011156
KMTC42,I,8197.91564,0.0,0.0,17.222934,0.01576
KMTC42,I,8198.76742,0.0,0.0,17.187829,0.015786
KMTC42,I,8198.78598,0.0,0.0,17.203958,0.016841
KMTC42,I,8198.80509,0.0,0.0,17.232107,0.015889
KMTC42,I,8198.82164,0.0,0.0,17.223513,0.015837
KMTC42,I,8198.84907,0.0,0.0,17.21979,0.016869
KMTC42,I,8198.86614,0.0,0.0,17.205535,0.013458
KMTC42,I,8198.88639,0.0,0.0,17.224009,0.014191
KMTC42,I,8198.90527,0.0,0.0,17.223844,0.015052
KMTC42,I,8199.76371,0.0,0.0,17.203377,0.014718
KMTC42,I,8199.79183,0.0,0.0,17.222272,0.019615
KMTC42,I,8199.81015,0.0,0.0,17.216064,0.013665
KMTC42,I,8199.82714,0.0,0.0,17.225498,0.014422
KMTC42,I,8199.84431,0.0,0.0,17.218549,0.012956
KMTC42,I,8199.86411,0.0,0.0,17.208273,0.012903
KMTC42,I,8199.88466,0.0,0.0,17.243242,0.01734
KMTC42,I,8199.91028,0.0,0.0,17.223265,0.01349
KMTC42,I,8200.76453,0.0,0.0,17.210098,0.014935
KMTC42,I,8200.78166,0.0,0.0,17.207527,0.015021
KMTC42,I,8200.79851,0.0,0.0,17.231447,0.016361
KMTC42,I,8200.8192,0.0,0.0,17.228638,0.015586
KMTC42,I,8200.84322,0.0,0.0,17.246042,0.014753
KMTC42,I,8200.86035,0.0,0.0,17.237307,0.014233
KMTC42,I,8200.87842,0.0,0.0,17.221859,0.012948
KMTC42,I,8200.89573,0.0,0.0,17.251063,0.01435
KMTC42,I,8200.91528,0.0,0.0,17.206033,0.015339
KMTC42,I,8201.75091,0.0,0.0,17.186247,0.016739
KMTC42,I,8201.80365,0.0,0.0,17.206863,0.013454
KMTC42,I,8201.82059,0.0,0.0,17.221693,0.012247
KMTC42,I,8201.82337,0.0,0.0,17.228886,0.0141
KMTC42,I,8201.84248,0.0,0.0,17.214905,0.01359
KMTC42,I,8201.85983,0.0,0.0,17.239533,0.011508
KMTC42,I,8201.89987,0.0,0.0,17.225332,0.011618
KMTC42,I,8202.76884,0.0,0.0,17.211839,0.013676
KMTC42,I,8202.77476,0.0,0.0,17.214656,0.014452
KMTC42,I,8202.79171,0.0,0.0,17.21623,0.01304
KMTC42,I,8202.80904,0.0,0.0,17.230538,0.013082
KMTC42,I,8202.82589,0.0,0.0,17.235987,0.011981
KMTC42,I,8202.84426,0.0,0.0,17.22649,0.012469
KMTC42,I,8202.87143,0.0,0.0,17.228473,0.013321
KMTC42,I,8202.89788,0.0,0.0,17.215816,0.011406
KMTC42,I,8202.92067,0.0,0.0,17.2207,0.013966
KMTC42,I,8203.75355,0.0,0.0,17.236977,0.014233
KMTC42,I,8203.77032,0.0,0.0,17.219294,0.012876
KMTC42,I,8203.78694,0.0,0.0,17.209849,0.013681
KMTC42,I,8203.80801,0.0,0.0,17.208688,0.035916
KMTC42,I,8203.83785,0.0,0.0,17.242748,0.025275
KMTC42,I,8203.85491,0.0,0.0,17.198809,0.021048
KMTC42,I,8203.87206,0.0,0.0,17.229299,0.030239
KMTC42,I,8203.88914,0.0,0.0,17.212336,0.026137
KMTC42,I,8203.90679,0.0,0.0,17.228556,0.013476
KMTC42,I,8204.77119,0.0,0.0,17.203543,0.016291
KMTC42,I,8204.78857,0.0,0.0,17.236317,0.016659
KMTC42,I,8204.80589,0.0,0.0,17.215816,0.014057
KMTC42,I,8204.82272,0.0,0.0,17.226572,0.013716
